Method,Video,Episode,Seen,VMAF,Rebuffer,QoE,Switch,Max_Stall_s,Any_Stall
Ablation_Base,sintel,7,0,83.61062499999998,0.0,3843.559999999999,14,0.0,0
Ablation_Base,sintel,8,0,87.69770833333331,0.0,4165.359999999999,9,0.0,0
Ablation_Base,sintel,9,0,85.65916666666669,4.228508731478963,3179.9763235560404,14,7.29,1
Ablation_Base,sintel,10,0,83.67124999999997,0.7231757070685761,3717.3202642428323,15,1.388,1
Ablation_Base,sintel,11,0,88.75875,0.42609485547864684,4091.5397877480996,14,0.818,1
Ablation_Base,sintel,12,0,92.24729166666664,0.0,4382.479999999999,25,0.0,0
Ablation_Base,sintel,13,0,82.13791666666665,1.2707305175952524,3544.169740621711,15,1.729,1
Ablation_Base,sintel,14,0,90.78354166666666,0.0,4322.4,12,0.0,0
Ablation_Base,sintel,15,0,83.71166666666663,0.0,3848.4099999999985,15,0.0,0
Ablation_Base,sintel,16,0,92.63270833333331,0.0,4398.399999999999,23,0.0,0
Ablation_Base,sintel,17,0,83.67124999999997,0.7839943514826906,3705.6430845153222,15,1.505,1
Ablation_Base,sintel,18,0,82.13791666666665,1.450271970256506,3509.69778171075,15,2.074,1
Ablation_Base,sintel,19,0,92.44562499999999,0.0,4389.419999999999,22,0.0,0
Ablation_Future,sintel,0,0,88.06124999999999,0.45330847188636114,3996.4747733978184,21,0.87,1
Ablation_Future,sintel,1,0,82.82749999999997,0.5447983344906815,3650.6887197777874,18,1.046,1
Ablation_Future,sintel,2,0,87.73791666666669,0.4159329124459275,3922.170880810382,26,0.799,1
Ablation_Future,sintel,3,0,88.62708333333332,0.5520059043212011,3988.6848663703286,24,1.06,1
Ablation_Future,sintel,4,0,89.10708333333332,0.4197124167509565,3990.805215983816,25,0.806,1
Ablation_Future,sintel,5,0,85.28520833333332,0.24534673605089152,3837.193426678228,23,0.471,1
Ablation_Future,sintel,6,0,83.09020833333331,1.335413994012292,3536.7205131496385,16,2.564,1
Ablation_Future,sintel,7,0,85.27770833333334,0.0,3793.2400000000002,29,0.0,0
Ablation_Future,sintel,8,0,88.94541666666665,0.0,4079.149999999999,24,0.0,0
Ablation_Future,sintel,9,0,86.46729166666667,2.0277933719092545,3549.8836725934234,20,3.064,1
Ablation_Future,sintel,10,0,85.31562499999998,0.7231757070685761,3762.7902642428326,20,1.388,1
Ablation_Future,sintel,11,0,89.1295833333333,0.42609485547864684,4077.9597877480983,16,0.818,1
Ablation_Future,sintel,12,0,93.53250000000001,0.0,4386.7300000000005,19,0.0,0
Ablation_Future,sintel,13,0,82.99416666666666,1.2707305175952524,3559.809740621711,17,1.729,1
Ablation_Future,sintel,14,0,92.27479166666664,0.0,4329.5999999999985,19,0.0,0
Ablation_Future,sintel,15,0,85.18166666666667,0.0,3829.13,26,0.0,0
Ablation_Future,sintel,16,0,93.78958333333328,0.0,4443.289999999998,13,0.0,0
Ablation_Future,sintel,17,0,85.11604166666665,0.7839943514826906,3710.253084515323,24,1.505,1
Ablation_Future,sintel,18,0,82.99416666666666,1.450271970256506,3525.3377817107503,17,2.074,1
Ablation_Future,sintel,19,0,94.28583333333334,0.0,4482.63,12,0.0,0
Ablation_Lyap,sintel,0,0,86.12395833333333,0.45330847188636114,3952.1047733978185,14,0.87,1
Ablation_Lyap,sintel,1,0,81.65041666666664,0.5447983344906815,3625.468719777788,15,1.046,1
Ablation_Lyap,sintel,2,0,86.12395833333333,0.4159329124459275,3959.280880810382,14,0.799,1
Ablation_Lyap,sintel,3,0,87.7633333333333,0.5520059043212011,4039.244866370328,11,1.06,1
Ablation_Lyap,sintel,4,0,87.37937499999998,0.4197124167509565,4069.495215983816,9,0.806,1
Ablation_Lyap,sintel,5,0,84.14104166666665,0.24534673605089152,3837.1934266782278,15,0.471,1
Ablation_Lyap,sintel,6,0,81.65041666666664,1.335413994012292,3473.6705131496387,15,2.564,1
Ablation_Lyap,sintel,7,0,83.61062499999998,0.0,3843.559999999999,14,0.0,0
Ablation_Lyap,sintel,8,0,87.54104166666663,0.0,4157.839999999998,9,0.0,0
Ablation_Lyap,sintel,9,0,85.60604166666668,0.43177950763374956,3906.158334534321,16,0.829,1
Ablation_Lyap,sintel,10,0,82.98416666666665,0.7231757070685761,3659.120264242833,17,1.388,1
Ablation_Lyap,sintel,11,0,88.25583333333333,0.42609485547864684,4069.3597877480993,15,0.818,1
Ablation_Lyap,sintel,12,0,92.16437499999999,0.0,4378.98,20,0.0,0
Ablation_Lyap,sintel,13,0,81.87520833333333,1.2707305175952524,3506.3397406217114,16,1.729,1
Ablation_Lyap,sintel,14,0,90.28104166666667,0.0,4257.54,15,0.0,0
Ablation_Lyap,sintel,15,0,83.8733333333333,0.0,3881.3899999999985,12,0.0,0
Ablation_Lyap,sintel,16,0,92.36270833333329,0.0,4395.759999999998,15,0.0,0
Ablation_Lyap,sintel,17,0,82.98416666666665,0.7839943514826906,3647.443084515323,17,1.505,1
Ablation_Lyap,sintel,18,0,81.87520833333333,1.450271970256506,3471.8677817107505,16,2.074,1
Ablation_Lyap,sintel,19,0,92.15020833333331,0.0,4362.159999999999,18,0.0,0
Pensieve,sintel,0,0,86.64187500000001,0.45330847188636114,3977.684773397819,9,0.87,1
Pensieve,sintel,1,0,81.38770833333332,0.5447983344906815,3612.8587197777883,15,1.046,1
Pensieve,sintel,2,0,86.64187500000001,0.4159329124459275,3984.8608808103822,9,0.799,1
Pensieve,sintel,3,0,87.75333333333334,0.5520059043212011,4031.48486637033,9,1.06,1
Pensieve,sintel,4,0,87.005625,0.4197124167509565,4026.815215983816,7,0.806,1
Pensieve,sintel,5,0,84.39874999999998,0.24534673605089152,3875.0234266782277,11,0.471,1
Pensieve,sintel,6,0,81.38770833333332,1.335413994012292,3461.060513149639,15,2.564,1
Pensieve,sintel,7,0,83.61062499999997,0.0,3843.5599999999986,14,0.0,0
Pensieve,sintel,8,0,87.005625,0.0,4107.4,7,0.0,0
Pensieve,sintel,9,0,85.22729166666672,1.982753772025413,3600.6112757711226,10,2.978,1
Pensieve,sintel,10,0,83.77229166666663,0.7231757070685761,3722.1702642428318,15,1.388,1
Pensieve,sintel,11,0,88.56166666666667,0.42609485547864684,4094.4597877480996,9,0.818,1
Pensieve,sintel,12,0,91.67375,0.0,4364.45,4,0.0,0
Pensieve,sintel,13,0,82.13541666666666,1.2707305175952524,3519.069740621711,15,1.729,1
Pensieve,sintel,14,0,90.11770833333337,0.0,4272.300000000001,5,0.0,0
Pensieve,sintel,15,0,83.4489583333333,0.0,3810.579999999998,16,0.0,0
Pensieve,sintel,16,0,91.83541666666667,0.0,4387.7300000000005,2,0.0,0
Pensieve,sintel,17,0,83.77229166666663,0.7839943514826906,3710.4930845153217,15,1.505,1
Pensieve,sintel,18,0,82.13541666666666,1.450271970256506,3484.59778171075,15,2.074,1
Pensieve,sintel,19,0,92.15875000000001,0.0,4403.250000000001,2,0.0,0
RobustMPC,sintel,0,0,89.8547916666667,7.070209841798531,2853.099710374684,13,7.01,1
RobustMPC,sintel,1,0,84.82312499999999,7.442372930830876,2477.6743972804716,15,6.929,1
RobustMPC,sintel,2,0,89.8547916666667,7.032834282358097,2860.2758177872474,13,7.01,1
RobustMPC,sintel,3,0,91.18104166666666,5.514252329305388,3184.703552773365,16,3.578,1
RobustMPC,sintel,4,0,90.57479166666666,0.8348392882121926,4135.5308566632575,9,0.806,1
RobustMPC,sintel,5,0,86.83895833333332,4.539022125881981,3141.687751830659,20,4.434,1
RobustMPC,sintel,6,0,84.56041666666665,5.977806749747011,2758.871104048573,14,8.0,1
RobustMPC,sintel,7,0,87.92999999999999,10.854860239899661,1968.0968339392641,19,7.403,1
RobustMPC,sintel,8,0,90.83749999999998,2.2339939012266203,3892.113170964488,8,3.492,1
RobustMPC,sintel,9,0,89.59500000000003,16.85898235926495,871.8053870211315,21,12.674,1
RobustMPC,sintel,10,0,86.54333333333331,4.386449889815946,3138.0116211553373,20,2.782,1
RobustMPC,sintel,11,0,91.83833333333331,0.8253061213756099,4139.311224695882,17,0.818,1
RobustMPC,sintel,12,0,95.32875,5.329285099205797,3517.5772609524865,21,7.237,1
RobustMPC,sintel,13,0,84.78270833333335,3.357001356572654,3288.2557395380513,12,1.729,1
RobustMPC,sintel,14,0,93.63208333333331,2.266957972978057,3988.1740691882123,17,2.696,1
RobustMPC,sintel,15,0,87.92999999999999,10.960845512859974,1947.7476615308844,19,7.403,1
RobustMPC,sintel,16,0,95.50562499999997,3.838031331658641,3813.6579843215395,14,3.31,1
RobustMPC,sintel,17,0,86.54333333333331,4.447268534230061,3126.334441427827,20,2.782,1
RobustMPC,sintel,18,0,84.78270833333335,3.5365428092339077,3253.7837806270904,12,2.074,1
RobustMPC,sintel,19,0,95.68624999999999,3.994449138695348,3805.6857653704924,17,2.557,1
Genie,sintel,0,0,90.38041666666665,0.45330847188636114,4199.8147733978185,5,0.87,1
Genie,sintel,1,0,83.81270833333328,0.5447983344906815,3872.818719777786,4,1.046,1
Genie,sintel,2,0,90.38041666666665,0.4159329124459275,4206.990880810381,5,0.799,1
Genie,sintel,3,0,90.94625,0.5520059043212011,4223.544866370329,4,1.06,1
Genie,sintel,4,0,90.94624999999998,0.4197124167509565,4233.425215983816,6,0.806,1
Genie,sintel,5,0,87.16729166666669,0.24534673605089152,4075.8134266782295,6,0.471,1
Genie,sintel,6,0,83.81270833333328,1.335413994012292,3721.020513149637,4,2.564,1
Genie,sintel,7,0,87.08645833333331,0.0,4159.779999999999,2,0.0,0
Genie,sintel,8,0,90.89062500000001,0.0,4311.220000000001,7,0.0,0
Genie,sintel,9,0,90.36020833333329,0.43177950763374956,4177.758334534318,7,0.829,1
Genie,sintel,10,0,86.74291666666664,0.7231757070685761,3963.700264242832,6,1.388,1
Genie,sintel,11,0,92.56291666666665,0.42609485547864684,4325.319787748099,4,0.818,1
Genie,sintel,12,0,95.33562499999998,0.0,4548.339999999998,9,0.0,0
Genie,sintel,13,0,84.41895833333334,1.2707305175952524,3747.0197406217117,6,1.729,1
Genie,sintel,14,0,94.85645833333338,0.0,4499.140000000002,9,0.0,0
Genie,sintel,15,0,87.08645833333331,0.0,4159.779999999999,2,0.0,0
Genie,sintel,16,0,95.5077083333333,0.0,4560.339999999998,6,0.0,0
Genie,sintel,17,0,86.74291666666664,0.7839943514826906,3952.0230845153224,6,1.505,1
Genie,sintel,18,0,84.41895833333334,1.450271970256506,3712.5477817107508,6,2.074,1
Genie,sintel,19,0,95.58666666666664,0.0,4572.999999999999,9,0.0,0
BBA,sintel,0,0,91.25187499999997,25.517272570023124,-729.2363334444422,31,16.889,1
BBA,sintel,1,0,88.95062499999999,42.06753482711736,-3944.586686806535,18,7.369,1
BBA,sintel,2,0,91.25187499999997,25.479897010582693,-722.0602260318788,31,16.889,1
BBA,sintel,3,0,91.41104166666666,15.500952662335251,1194.0170888316316,30,5.726,1
BBA,sintel,4,0,91.22895833333331,17.08820440001951,890.2447551962533,29,9.323,1
BBA,sintel,5,0,90.08979166666664,31.891503109562773,-1951.8685970360534,21,9.511,1
BBA,sintel,6,0,88.95062499999999,42.858150486638976,-4096.384893434684,18,7.369,1
BBA,sintel,7,0,90.41812499999999,39.76982426131417,-3534.946258172321,33,17.48,1
BBA,sintel,8,0,91.22895833333331,16.468478761316955,1009.2320778271438,29,9.168,1
BBA,sintel,9,0,91.55729166666664,29.704154945475754,-1493.4577495313447,32,15.196,1
BBA,sintel,10,0,89.45062499999996,38.42739507385536,-3199.119854180231,16,9.834,1
BBA,sintel,11,0,91.42854166666666,15.967346115321638,1111.5095458582455,33,7.158,1
BBA,sintel,12,0,94.31229166666664,2.691669820101698,3911.3993945404727,28,1.923,1
BBA,sintel,13,0,88.95062499999996,42.04570775465641,-3932.635888894033,18,9.789,1
BBA,sintel,14,0,93.203125,5.731113248444796,3232.1262562985994,27,3.263,1
BBA,sintel,15,0,90.41812499999999,39.875809534274474,-3555.2954305806998,33,17.48,1
BBA,sintel,16,0,94.25604166666663,7.4291861348824,2964.7562621025772,28,10.597,1
BBA,sintel,17,0,89.45062499999996,38.48821371826948,-3210.7970339077415,16,9.834,1
BBA,sintel,18,0,88.95062499999996,42.22524920731765,-3967.107847804992,18,9.789,1
BBA,sintel,19,0,94.60104166666663,2.954282869155021,3873.9776891222346,27,3.372,1
Fugu,sintel,0,0,90.70875000000001,0.5693370752741768,4004.8772815473585,20,0.87,1
Fugu,sintel,1,0,84.56041666666664,0.9551201721630357,3581.6069269446957,25,1.046,1
Fugu,sintel,2,0,90.71375,0.5319615158337431,3996.0533889599214,28,0.799,1
Fugu,sintel,3,0,90.74666666666666,0.61200656473933,3994.6247395700475,26,1.06,1
Fugu,sintel,4,0,90.88562499999999,0.5386922011491136,4176.63109737937,10,0.806,1
Fugu,sintel,5,0,86.70999999999998,0.24534673605089152,3818.403426678228,31,0.471,1
Fugu,sintel,6,0,84.3002083333333,1.335413994012292,3455.240513149638,28,2.564,1
Fugu,sintel,7,0,88.46562499999999,0.0,3909.2799999999993,31,0.0,0
Fugu,sintel,8,0,90.72395833333331,0.0,4256.779999999999,12,0.0,0
Fugu,sintel,9,0,90.289375,0.5272282459666345,3889.5321767744063,32,0.829,1
Fugu,sintel,10,0,86.28562499999998,0.7231757070685761,3737.5702642428323,24,1.388,1
Fugu,sintel,11,0,92.1864583333333,0.6003879615124216,4211.465511389614,14,0.818,1
Fugu,sintel,12,0,95.13791666666667,0.0,4523.74,26,0.0,0
Fugu,sintel,13,0,84.35833333333332,1.2707305175952524,3586.969740621711,19,1.729,1
Fugu,sintel,14,0,93.73604166666662,0.0,4445.479999999998,7,0.0,0
Fugu,sintel,15,0,88.46562499999999,0.0,3924.7999999999993,29,0.0,0
Fugu,sintel,16,0,95.26062499999995,0.0,4509.839999999997,26,0.0,0
Fugu,sintel,17,0,86.283125,0.7839943514826906,3726.0130845153235,24,1.505,1
Fugu,sintel,18,0,84.580625,1.450271970256506,3537.9477817107504,20,2.074,1
Fugu,sintel,19,0,95.31791666666663,0.0,4548.199999999999,21,0.0,0
